trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.7527775650205669}",25,0,-53.04861903373509,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.7516228952292666}",20,0,-110.93715345810979,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.7504699965618533}",25,0,-90.34781348979244,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.7493188663016369}",20,0,-55.230397128509594,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.7481695017360946}",20,0,-83.94755872016842,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.7470219001568642}",25,0,-254.72268531081312,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 5}",0
191,False,"{'a': 0.5, 'e': 0.7458760588597378}",35,0,-243.56506555329923,"{0: 17, 1: 6, 2: 7, 3: 2, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.7447319751446555}",25,0,-90.00369097249232,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.7435896463156987}",30,0,-54.77396280037328,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.7424490696810843}",30,0,-54.284345967222706,"{0: 24, 1: 3, 2: 1, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.741310242553158}",25,0,-26.10690792482002,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.740173162248388}",25,0,-137.0833683529764,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.7390378260873588}",20,0,-105.09522592799902,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.7379042313947647}",25,0,-84.737222485743,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.7367723754994034}",30,0,-159.04938544214247,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.7356422557341705}",25,0,-161.583468908944,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
201,False,"{'a': 0.5, 'e': 0.734513869436052}",20,0,-120.8354221407267,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.7333872139461189}",30,0,-72.3453317168157,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.7322622866095209}",20,0,-125.28766498860166,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.7311390847754793}",25,0,-67.71509798364661,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.7300176057972819}",25,20,9.785752847958452,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.7288978470322762}",25,0,-122.40205646053259,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.727779805841863}",20,0,-67.23502367537193,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.7266634795914905}",20,0,-152.17806330638655,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
209,False,"{'a': 0.5, 'e': 0.725548865650648}",25,0,-104.47101593693071,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.7244359613928596}",20,6,-58.06238326005614,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
211,False,"{'a': 0.5, 'e': 0.7233247641956783}",30,0,-134.7977026154325,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.7222152714406792}",25,0,-104.01315723440568,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.7211074805134543}",20,0,-36.62240624483329,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.7200013888036054}",20,9,-9.352222446928286,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.7188969937047384}",20,0,-84.1447362854795,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.7177942926144572}",20,4,-40.974612098934344,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
217,False,"{'a': 0.5, 'e': 0.7166932829343573}",20,5,-31.919645752930563,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.7155939620700201}",25,0,-99.29895494339769,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.7144963274310062}",20,0,-115.59688165728602,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
220,False,"{'a': 0.5, 'e': 0.7134003764308499}",20,0,-59.87339168103144,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.7123061064870526}",20,0,-115.17965867188764,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.7112135150210771}",20,7,-47.545414480629844,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.7101225994583413}",20,0,-125.05428306352015,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.7090333572282123}",20,0,-71.76617003464045,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.7079457857639999}",30,0,-222.94430310156588,"{0: 19, 1: 0, 2: 5, 3: 2, 4: 4}",0
226,False,"{'a': 0.5, 'e': 0.7068598825029514}",20,7,-61.45641263954061,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
227,False,"{'a': 0.5, 'e': 0.7057756448862447}",25,0,-182.38274605794956,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
228,False,"{'a': 0.5, 'e': 0.7046930703589827}",30,0,-227.42704370604565,"{0: 13, 1: 3, 2: 11, 3: 0, 4: 3}",0
229,False,"{'a': 0.5, 'e': 0.7036121563701871}",20,0,-131.70732008764935,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.7025329003727929}",30,0,-157.58482297779227,"{0: 19, 1: 5, 2: 1, 3: 3, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.7014552998236415}",30,0,-109.20199257337323,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.7003793521834755}",20,0,-77.73740528327069,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.6993050549169323}",35,1,-39.09285423524519,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.6982324054925381}",30,0,-161.34246556347006,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.6971614013827024}",25,0,-56.511754749436264,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.6960920400637115}",20,0,-147.7993683871521,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.6950243190157228}",20,0,-152.11247691404918,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
238,False,"{'a': 0.5, 'e': 0.6939582357227589}",20,0,-147.00882582387752,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
239,False,"{'a': 0.5, 'e': 0.6928937876727016}",25,0,-120.2586874488376,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.6918309723572857}",20,0,13.571637615469301,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.690769787272094}",20,9,-47.70725588300714,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.6897102299165501}",20,0,-120.34590807833419,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.6886522977939136}",20,0,-20.332622467120927,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.6875959884112736}",35,0,-168.42453486628392,"{0: 24, 1: 3, 2: 4, 3: 1, 4: 3}",0
245,False,"{'a': 0.5, 'e': 0.686541299279543}",20,0,-85.34695449640094,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.6854882279134531}",25,0,-130.29856492893057,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.6844367718315466}",25,3,-5.7114988769623185,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.683386928556173}",30,7,-171.29968756158678,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 4}",1
249,False,"{'a': 0.5, 'e': 0.682338695613482}",25,0,-41.53974251656961,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.681292070533418}",25,0,-90.05146982418894,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.6802470508497139}",20,0,-118.26162583492926,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
252,False,"{'a': 0.5, 'e': 0.6792036340998858}",20,0,-93.56696427255089,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.678161817825227}",25,0,-61.32727614625829,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.677121599570802}",25,0,-125.64277453634364,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.6760829768854407}",20,0,-83.5952402553455,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.6750459473217334}",20,0,-150.2936319624617,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
257,False,"{'a': 0.5, 'e': 0.6740105084360238}",20,0,-100.63035122444995,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.6729766577884043}",25,1,-127.69604394694719,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 2}",1
259,False,"{'a': 0.5, 'e': 0.6719443929427095}",25,19,-30.93527853093971,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
260,False,"{'a': 0.5, 'e': 0.670913711466511}",25,0,-117.0663045200334,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.6698846109311113}",20,0,-31.445382021031328,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.6688570889115385}",20,0,-76.23048639564477,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.66783114298654}",20,0,-189.65104038142175,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 4}",0
264,False,"{'a': 0.5, 'e': 0.6668067707385772}",20,0,-43.1721368325897,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.6657839697538198}",20,0,-39.0840250424567,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.66476273762214}",30,0,-122.5025161321579,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.6637430719371068}",20,0,-91.51226319319723,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.6627249702959803}",20,0,-36.72242864973383,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.6617084302997064}",20,0,-38.33675458918491,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.6606934495529105}",20,0,-129.71167425380008,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.6596800256638925}",25,0,-102.61896367285006,"{0: 16, 1: 6, 2: 1, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.6586681562446206}",30,5,-185.84244071921526,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 4}",1
273,False,"{'a': 0.5, 'e': 0.6576578389107263}",20,0,-60.1218129809198,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.656649071281498}",25,0,-118.81245955502202,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.6556418509798763}",30,0,-124.6097593039912,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
276,False,"{'a': 0.5, 'e': 0.6546361756324475}",35,0,-113.13900832383914,"{0: 23, 1: 4, 2: 6, 3: 1, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.6536320428694388}",35,0,-320.44753427471795,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 6}",0
278,False,"{'a': 0.5, 'e': 0.6526294503247119}",20,0,-32.30934573183239,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.6516283956357585}",20,16,9.131396159819795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.6506288764436934}",20,0,-15.22126695262716,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.6496308903932502}",20,0,-83.6208536665225,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.6486344351327749}",20,0,-121.73687163432425,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.6476395083142207}",30,0,-181.45638476634946,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
284,False,"{'a': 0.5, 'e': 0.6466461075931423}",30,3,-104.50404169418205,"{0: 15, 1: 1, 2: 10, 3: 1, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.645654230628691}",30,0,-193.83359061950438,"{0: 16, 1: 3, 2: 6, 3: 3, 4: 2}",0
286,False,"{'a': 0.5, 'e': 0.6446638750836081}",30,0,-97.37650696695543,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.6436750386242202}",25,0,-132.34109414180713,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.6426877189204334}",20,0,-79.87370956575172,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.6417019136457282}",25,11,5.829451229442642,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.6407176204771532}",30,0,-110.797959135771,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.6397348370953204}",30,8,-107.45638529044257,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 1}",1
292,False,"{'a': 0.5, 'e': 0.6387535611843995}",30,0,-108.94206561557351,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.6377737904321125}",20,0,-70.37894262543702,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
294,False,"{'a': 0.5, 'e': 0.6367955225297276}",25,0,-148.2109420431877,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
295,False,"{'a': 0.5, 'e': 0.635818755172055}",20,0,-55.69260648213137,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.6348434860574406}",25,8,-52.135276293676036,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.6338697128877603}",20,0,-31.458621710853613,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.6328974333684155}",25,3,-26.555866073536556,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.6319266452083274}",25,0,-74.44359841802343,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.6309573461199309}",25,0,-65.0583680739285,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.6299895338191701}",25,0,-84.69575769565365,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.6290232060254926}",20,16,8.21415036775189,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.6280583604618437}",25,0,-132.38948348419032,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.627094994854662}",25,0,0.25430773165802467,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.6261331069338729}",30,0,-78.09247536481973,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.6251726944328844}",20,6,-75.94085623016959,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 1}",1
307,False,"{'a': 0.5, 'e': 0.6242137550885806}",20,11,-17.07744445797598,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.6232562866413174}",25,0,-143.3457868441151,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.6223002868349163}",25,0,-135.81846880135427,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.62134575341666}",20,0,-34.97170133724858,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.6203926841372862}",25,0,-170.85573808992172,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.6194410767509829}",20,0,-85.68813768960379,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.6184909290153828}",25,0,-70.48970012679806,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.6175422386915581}",20,0,-20.163256120864354,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.6165950035440155}",30,8,-16.70905123568143,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.6156492213406903}",20,14,-5.60986068776762,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.6147048898529417}",25,0,-94.25230607865495,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.6137620068555475}",20,0,-77.07840218096838,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.6128205701266984}",25,2,-78.68996461289676,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.6118805774479935}",20,0,-218.49717710046272,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 5}",0
321,False,"{'a': 0.5, 'e': 0.6109420266044342}",25,0,-118.88070037262945,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.6100049153844198}",20,0,-47.8200334643977,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.6090692415797418}",20,0,-46.52955642596246,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.6081350029855788}",30,0,-145.80789467236272,"{0: 16, 1: 2, 2: 11, 3: 0, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.6072021974004913}",20,0,-144.22759138437354,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.6062708226264167}",25,0,-109.39619591250421,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.6053408764686639}",25,0,-3.194350154371586,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.6044123567359079}",20,0,-110.94185403541996,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.6034852612401854}",20,0,-90.5733573075669,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
330,False,"{'a': 0.5, 'e': 0.6025595877968889}",25,8,-12.93075835814167,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.6016353342247618}",25,0,-113.76041386045442,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.6007124983458934}",20,0,-71.96328196715393,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.5997910779857136}",20,0,-110.20333342156168,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.5988710709729879}",25,0,-175.54337404702758,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
335,False,"{'a': 0.5, 'e': 0.5979524751398121}",20,0,-43.2886659898067,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.5970352883216073}",20,0,-78.62911862632403,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
337,False,"{'a': 0.5, 'e': 0.5961195083571149}",20,0,-129.89893576714192,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.5952051330883915}",30,0,-7.063561501057715,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.5942921603608032}",20,0,-50.86898223400423,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.5933805880230218}",20,0,-170.6358965493302,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
341,False,"{'a': 0.5, 'e': 0.5924704139270186}",25,0,-22.43967280236355,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.5915616359280595}",20,0,-11.604841895107649,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.5906542518847006}",25,12,-37.82844798909994,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.5897482596587823}",25,0,-154.4207933627896,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
345,False,"{'a': 0.5, 'e': 0.5888436571154251}",20,0,-42.21018494394559,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.5879404421230238}",30,0,-58.259445887202446,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.5870386125532429}",25,0,-65.27251041529213,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.5861381662810118}",20,0,-105.91487676672345,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
349,False,"{'a': 0.5, 'e': 0.5852391011845189}",30,0,-90.07867905176343,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.584341415145208}",20,0,-61.93801599986041,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.5834451060477719}",25,0,-73.12631121365654,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.582550171780148}",30,0,-55.86902462762998,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.5816566102335138}",20,8,-33.130232269645404,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.5807644193022812}",30,0,-93.98344695122138,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.5798735968840918}",20,0,-19.32827381333109,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.578984140879812}",25,0,-134.54522913934244,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
357,False,"{'a': 0.5, 'e': 0.5780960491935281}",30,2,-116.600328524888,"{0: 19, 1: 0, 2: 6, 3: 2, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.577209319732541}",20,0,-110.93040294293579,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.5763239504073621}",25,0,-73.27840765765617,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.5754399391317072}",25,0,-89.08451733953949,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
361,False,"{'a': 0.5, 'e': 0.5745572838224926}",25,0,-102.35482841823864,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.5736759823998298}",25,6,-48.29995872089311,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
363,False,"{'a': 0.5, 'e': 0.5727960327870202}",20,0,-80.79229686116976,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.5719174329105511}",25,7,-58.28743826498784,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.57104018070009}",25,0,-75.85241930379635,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.5701642740884801}",20,0,-87.11017235996886,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.5692897110117358}",25,5,-80.28173288970275,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",1
368,False,"{'a': 0.5, 'e': 0.5684164894090364}",25,0,-70.72695213727357,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
